SportName,Gender,PSAL Program Name,PSAL Code,Season,League,Cost
GOLF COED VARSITY,Coed,John Bowne,25521,S,PSAL," $	5,777.33 "
HANDBALL BOYS VARSITY,Boys,John Bowne,25521,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,John Bowne,25521,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,John Bowne,25521,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,John Bowne,25521,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,John Bowne,25521,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,John Bowne,25521,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,John Bowne,25521,F,PSAL," $	9,606.82 "
SOCCER GIRLS JR. VARSITY,Girls,John Bowne,25521,S,PSAL," $	6,705.19 "
SOCCER GIRLS VARSITY,Girls,John Bowne,25521,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,John Bowne,25521,S,PSAL," $	12,414.75 "
STUNT COED VARSITY,Coed,John Bowne,25521,S,PSAL," $	6,562.93 "
TABLE TENNIS BOYS VARSITY,Boys,John Bowne,25521,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,John Bowne,25521,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,John Bowne,25521,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,John Bowne,25521,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,John Bowne,25521,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,John Bowne,25521,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,John Bowne,25521,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,John Bowne,25521,W,PSAL," $	9,242.15 "
BADMINTON BOYS VARSITY,Boys,John Dewey High School,21506,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,John Dewey High School,21506,S,PSAL," $	5,819.87 "
BASKETBALL BOYS VARSITY,Boys,John Dewey High School,21506,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,John Dewey High School,21506,W,PSAL," $	14,033.29 "
DOUBLE DUTCH COED VARSITY,Coed,John Dewey High School,21506,S,PSAL," $	6,708.90 "
LACROSSE BOYS JR. VARSITY,Boys,John Dewey High School,21506,S,PSAL," $	5,624.82 "
LACROSSE BOYS VARSITY,Boys,John Dewey High School,21506,S,PSAL," $	10,482.77 "
LACROSSE GIRLS VARSITY,Girls,John Dewey High School,21506,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,John Dewey High School,21506,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,John Dewey High School,21506,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,John Dewey High School,21506,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,John Dewey High School,21506,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,John Dewey High School,21506,S,PSAL," $	12,414.75 "
TABLE TENNIS BOYS VARSITY,Boys,John Dewey High School,21506,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,John Dewey High School,21506,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,John Dewey High School,21506,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,John Dewey High School,21506,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,John Dewey High School,21506,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,John Dewey High School,21506,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,John F. Kennedy Campus,10526,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,John F. Kennedy Campus,10526,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,John F. Kennedy Campus,10526,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,John F. Kennedy Campus,10526,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,John F. Kennedy Campus,10526,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,John F. Kennedy Campus,10526,F,PSAL," $	5,697.40 "
CROSS COUNTRY BOYS,Boys,John F. Kennedy Campus,10526,F,PSAL," $	6,181.42 "
FLAG FOOTBALL GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,John F. Kennedy Campus,10526,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,John F. Kennedy Campus,10526,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,John F. Kennedy Campus,10526,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,F,PSAL," $	5,858.70 "
GYMNASTICS BOYS VARSITY,Boys,John F. Kennedy Campus,10526,W,PSAL," $	11,863.39 "
GYMNASTICS GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,W,PSAL," $	11,452.17 "
HANDBALL GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,John F. Kennedy Campus,10526,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,John F. Kennedy Campus,10526,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,John F. Kennedy Campus,10526,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,John F. Kennedy Campus,10526,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,John F. Kennedy Campus,10526,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,S,PSAL," $	12,414.75 "
STUNT COED VARSITY,Coed,John F. Kennedy Campus,10526,S,PSAL," $	6,562.93 "
TENNIS GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,John F. Kennedy Campus,10526,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,John F. Kennedy Campus,10526,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,John F. Kennedy Campus,10526,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,John Jay Campus,15498,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,John Jay Campus,15498,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,John Jay Campus,15498,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,John Jay Campus,15498,W,PSAL," $	14,033.29 "
CROSS COUNTRY GIRLS,Girls,John Jay Campus,15498,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,John Jay Campus,15498,S,PSAL," $	6,744.26 "
INDOOR TRACK BOYS,Boys,John Jay Campus,15498,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,John Jay Campus,15498,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,John Jay Campus,15498,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,John Jay Campus,15498,S,PSAL," $	8,302.65 "
SOFTBALL GIRLS VARSITY,Girls,John Jay Campus,15498,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,John Jay Campus,15498,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,John Jay Campus,15498,F,PSAL," $	8,847.91 "
VOLLEYBALL BOYS VARSITY,Boys,John Jay Campus,15498,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,John Jay Campus,15498,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,Juan Morel Campos Secondary School,14071,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Juan Morel Campos Secondary School,14071,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Juan Morel Campos Secondary School,14071,W,PSAL," $	14,033.29 "
HANDBALL BOYS VARSITY,Boys,Juan Morel Campos Secondary School,14071,S,PSAL," $	5,700.79 "
SOFTBALL GIRLS VARSITY,Girls,Juan Morel Campos Secondary School,14071,S,PSAL," $	12,414.75 "
BASKETBALL BOYS VARSITY,Boys,Julia Richman Education Complex,02513,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Julia Richman Education Complex,02513,W,PSAL," $	14,033.29 "
SOCCER BOYS VARSITY,Boys,Julia Richman Education Complex,02513,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Julia Richman Education Complex,02513,F,PSAL," $	9,626.43 "
VOLLEYBALL BOYS VARSITY,Boys,Julia Richman Education Complex,02513,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Julia Richman Education Complex,02513,F,PSAL," $	7,447.78 "
BASKETBALL BOYS JR. VARSITY,Boys,KIPP NYC College Prep,05858,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,KIPP NYC College Prep,05858,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,W,PSAL," $	14,033.29 "
FOOTBALL BOYS JR. VARSITY,Boys,KIPP NYC College Prep,05858,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,KIPP NYC College Prep,05858,F,PSAL," $	30,931.65 "
LACROSSE GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,S,PSAL," $	10,461.56 "
RUGBY BOYS VARSITY,Boys,KIPP NYC College Prep,05858,S,PSAL," $	7,313.36 "
RUGBY GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,S,PSAL," $	7,132.98 "
SOCCER GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,S,PSAL," $	12,414.75 "
VOLLEYBALL GIRLS VARSITY,Girls,KIPP NYC College Prep,05858,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,KIPP NYC College Prep,05858,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Lab Museum United,02465,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Lab Museum United,02465,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Lab Museum United,02465,W,PSAL," $	14,033.29 "
CROSS COUNTRY BOYS,Boys,Lab Museum United,02465,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Lab Museum United,02465,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Lab Museum United,02465,S,PSAL," $	6,744.26 "
GOLF COED VARSITY,Coed,Lab Museum United,02465,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Lab Museum United,02465,F,PSAL," $	5,858.70 "
INDOOR TRACK BOYS,Boys,Lab Museum United,02465,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Lab Museum United,02465,W,PSAL," $	8,936.68 "
SOCCER BOYS VARSITY,Boys,Lab Museum United,02465,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Lab Museum United,02465,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Lab Museum United,02465,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,Lab Museum United,02465,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Lab Museum United,02465,F,PSAL," $	7,447.78 "
BADMINTON GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,S,PSAL," $	5,819.87 "
BASEBALL BOYS VARSITY,Boys,Lafayette Educational Complex,21531,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Lafayette Educational Complex,21531,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Lafayette Educational Complex,21531,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Lafayette Educational Complex,21531,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Lafayette Educational Complex,21531,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Lafayette Educational Complex,21531,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Lafayette Educational Complex,21531,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Lafayette Educational Complex,21531,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Lafayette Educational Complex,21531,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,Lafayette Educational Complex,21531,S,PSAL," $	5,700.79 "
INDOOR TRACK BOYS,Boys,Lafayette Educational Complex,21531,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Lafayette Educational Complex,21531,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Lafayette Educational Complex,21531,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Lafayette Educational Complex,21531,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Lafayette Educational Complex,21531,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,S,PSAL," $	12,414.75 "
TABLE TENNIS BOYS VARSITY,Boys,Lafayette Educational Complex,21531,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Lafayette Educational Complex,21531,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Lafayette Educational Complex,21531,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Lafayette Educational Complex,21531,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Lafayette Educational Complex,21531,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,Lehman Campus,08524,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Lehman Campus,08524,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Lehman Campus,08524,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Lehman Campus,08524,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Lehman Campus,08524,W,PSAL," $	14,033.29 "
BOWLING GIRLS VARSITY,Girls,Lehman Campus,08524,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Lehman Campus,08524,S,PSAL," $	8,765.35 "
CROSS COUNTRY GIRLS,Girls,Lehman Campus,08524,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Lehman Campus,08524,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Lehman Campus,08524,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Lehman Campus,08524,F,PSAL," $	30,931.65 "
INDOOR TRACK BOYS,Boys,Lehman Campus,08524,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Lehman Campus,08524,W,PSAL," $	8,936.68 "
LACROSSE BOYS VARSITY,Boys,Lehman Campus,08524,S,PSAL," $	10,482.77 "
LACROSSE GIRLS VARSITY,Girls,Lehman Campus,08524,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Lehman Campus,08524,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Lehman Campus,08524,S,PSAL," $	8,302.65 "
RUGBY BOYS VARSITY,Boys,Lehman Campus,08524,S,PSAL," $	7,313.36 "
SOCCER BOYS VARSITY,Boys,Lehman Campus,08524,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Lehman Campus,08524,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Lehman Campus,08524,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Lehman Campus,08524,S,PSAL," $	12,414.75 "
STUNT COED VARSITY,Coed,Lehman Campus,08524,S,PSAL," $	6,562.93 "
TENNIS BOYS VARSITY,Boys,Lehman Campus,08524,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Lehman Campus,08524,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Lehman Campus,08524,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Lehman Campus,08524,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Lehman Campus,08524,W,PSAL," $	9,242.15 "
BASKETBALL BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,F,PSAL," $	5,710.03 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,S,PSAL," $	6,744.26 "
GOLF COED VARSITY,Coed,Leon M Goldstein  HS for Science,22350,S,PSAL," $	5,777.33 "
HANDBALL BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,S,PSAL," $	5,700.79 "
SOCCER BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,F,PSAL," $	9,626.43 "
SWIMMING BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,F,PSAL," $	8,847.91 "
TENNIS BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Leon M Goldstein  HS for Science,22350,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Leon M Goldstein  HS for Science,22350,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Life Sciences Secondary,02647,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Life Sciences Secondary,02647,W,PSAL," $	14,011.52 "
SOFTBALL GIRLS VARSITY,Girls,Life Sciences Secondary,02647,S,PSAL," $	12,414.75 "
BASEBALL BOYS JR. VARSITY,Boys,Long Island City,30523,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Long Island City,30523,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Long Island City,30523,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Long Island City,30523,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Long Island City,30523,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Long Island City,30523,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Long Island City,30523,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Long Island City,30523,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Long Island City,30523,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Long Island City,30523,S,PSAL," $	6,315.37 "
FOOTBALL BOYS VARSITY,Boys,Long Island City,30523,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Long Island City,30523,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	5,858.70 "
GYMNASTICS BOYS VARSITY,Boys,Long Island City,30523,W,PSAL," $	11,863.39 "
GYMNASTICS GIRLS VARSITY,Girls,Long Island City,30523,W,PSAL," $	11,452.17 "
HANDBALL BOYS VARSITY,Boys,Long Island City,30523,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Long Island City,30523,S,PSAL," $	5,744.56 "
LACROSSE BOYS VARSITY,Boys,Long Island City,30523,S,PSAL," $	10,482.77 "
LACROSSE GIRLS VARSITY,Girls,Long Island City,30523,S,PSAL," $	10,461.56 "
SOCCER BOYS VARSITY,Boys,Long Island City,30523,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Long Island City,30523,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Long Island City,30523,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	8,847.91 "
TENNIS BOYS VARSITY,Boys,Long Island City,30523,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Long Island City,30523,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Long Island City,30523,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Long Island City,30523,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Long Island City,30523,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,Louis Brandeis,03515,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Louis Brandeis,03515,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Louis Brandeis,03515,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Louis Brandeis,03515,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Louis Brandeis,03515,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Louis Brandeis,03515,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Louis Brandeis,03515,F,PSAL," $	5,710.03 "
SOCCER BOYS VARSITY,Boys,Louis Brandeis,03515,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Louis Brandeis,03515,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Louis Brandeis,03515,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,Louis Brandeis,03515,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Louis Brandeis,03515,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Louis Brandeis,03515,F,PSAL," $	7,447.78 "
BOROUGH SOCCER BOYS,Boys,Manhattan,01BRM,S,PSAL," $	6,010.44 "
BOROUGH SOCCER GIRLS,Girls,Manhattan,01BRM,S,PSAL," $	6,699.78 "
BASEBALL BOYS JR. VARSITY,Boys,Manhattan Center for Science & Math,04504,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Manhattan Center for Science & Math,04504,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Manhattan Center for Science & Math,04504,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Manhattan Center for Science & Math,04504,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Manhattan Center for Science & Math,04504,F,PSAL," $	6,161.29 "
INDOOR TRACK BOYS,Boys,Manhattan Center for Science & Math,04504,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Manhattan Center for Science & Math,04504,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Manhattan Center for Science & Math,04504,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Manhattan Center for Science & Math,04504,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Manhattan Center for Science & Math,04504,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,S,PSAL," $	12,414.75 "
TABLE TENNIS GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Manhattan Center for Science & Math,04504,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Manhattan Center for Science & Math,04504,F,PSAL," $	7,447.78 "
BASKETBALL BOYS VARSITY,Boys,Manhattan Village Academy,02358,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Manhattan Village Academy,02358,W,PSAL," $	14,033.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,"Marie Curie School for Med., Nurs., Health Prof.",10547,S,PSAL," $	6,744.26 "
SOFTBALL GIRLS VARSITY,Girls,"Marie Curie School for Med., Nurs., Health Prof.",10547,S,PSAL," $	12,414.75 "
BASKETBALL BOYS VARSITY,Boys,Marta Valle H. S.,01513,W,PSAL," $	14,011.52 "
BADMINTON BOYS VARSITY,Boys,Martin L. King Jr,03548,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Martin L. King Jr,03548,S,PSAL," $	5,819.87 "
BASEBALL BOYS VARSITY,Boys,Martin L. King Jr,03548,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Martin L. King Jr,03548,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Martin L. King Jr,03548,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Martin L. King Jr,03548,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Martin L. King Jr,03548,W,PSAL," $	14,033.29 "
