URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,Company,County,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification
https://labor.ny.gov/app/warn/details.asp?id=7488,3/19/2020,2019-0866,Stuart Goldberg,Temporary Plant Layoff,"      Elysee Hotel Hospitality LLC dba Hotel Elysee 60 East 54 St. New York,NY 10022",New York,NEW YORK CITY,New York City," John Avina,General Manager",(212) 753-1066,Hotel,54.0,,3/22/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7489,3/18/2020,2019-0640,Stuart Goldberg,Temporary Plant Closing,"      ilili Box-Row NYC,LLC City Kitchen,700 8th Ave,Floor 2 New York,NY 10036",New York,NEW YORK CITY,New York City," Alex Massoud,CFO",(212) 481-0141,Restaurant,7.0,7,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7490,3/24/2020,2019-0637,Stuart Goldberg,Temporary Plant Closing,"      Belvedere Hotel 319 West 48th Street New York,NY 10036",New York,NEW YORK CITY,New York City," Michael Link,General Manager",(212) 245-7000,Hotel,109.0,109,3/30/2020,3/30/2020,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7491,3/17/2020,2019-0847,Stuart Goldberg,Temporary Plant Closing,"      First Standard Construction Inc. 70 Lafayette Street,4th Floor New York,NY 10013",New York,NEW YORK CITY,New York City,Damien Smith,(917) 217-4594,Construction,19.0,19,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,26-2665111,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7492,3/25/2020,2019-0878,Stuart Goldberg,Temporary Plant Closing,"      Howard Hughes Corporation and Seaport Hospitality LLC 199 Water Street New York,NY 10038",New York,NEW YORK CITY,New York City," Rachel Van Namee,Vice President,Culture and People",(646) 762-4728,Real Estate Manager and Developer,316.0,316,3/27/2020,3/27/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7493,3/17/2020,2019-0880,Stuart Goldberg,Temporary Plant Layoff,"      LM Restaurant Group LLC aka SideBAR 118 E 15th Street New York,NY 10003",New York,NEW YORK CITY,New York City," Erika London,President",(646) 233-6532 Ext: 0,Restaurant,76.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7494,3/25/2020,2019-0881,Stuart Goldberg,Temporary Plant Layoff,"      Hilton Resorts Corporation – Hilton Grand Vacations Residences and Club 1335 Avenue of the Americas New York,NY 10019",New York,,New York City,Brenda Herrera,(702) 901-1198,Hotel,12.0,84,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7495,3/19/2020,2019-0882,Stuart Goldberg,Temporary Plant Layoff,"      BD 35th Street,LLC dba The Kixby Hotel 45 W 35th Street New York,NY 10001",New York,NEW YORK CITY,New York City," David Hyman,General Manager",(212) 947-2500,Hotel,60.0,,3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7496,3/19/2020,2019-0883,Stuart Goldberg,Temporary Plant Layoff,"      Pod 39 Operating,LLC dba Pod 39 Hotel 145 East 39th Street New York,NY 10016",New York,NEW YORK CITY,New York City,Richard Kim,(212) 865-5700,Hotel,82.0,,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7497,3/19/2020,2019-0890,Stuart Goldberg,Temporary Plant Closing,"      Easthill Hotel Corp. dba Pod 51 Hotel 230 East 51st Street New York,NY 10022",New York,NEW YORK CITY,New York City," Tony Termini,General Manager",(212) 355-0300,Hotel,70.0,70,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7498,3/19/2020,2019-0889,Stuart Goldberg,Temporary Plant Layoff,"      Hudson River Inn,LLC dba The Maritime Hotel 363 West 16th Street New York,NY 10011",New York,NEW YORK CITY,New York City," Matt Moore,General Manager",(212) 242-4300,Hotel,50.0,------,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7499,3/25/2020,2019-0888,Stuart Goldberg,Temporary Plant Layoff,"      26th Street Restaurant,LLC 345 Park Ave. South New York,NY 10010",New York,NEW YORK CITY,New York City," Melissa MacLeod,Vice President and General Counsel",(267) 312-1644,Restaurant,134.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7500,3/25/2020,2019-0887,Stuart Goldberg,Temporary Plant Layoff,"      Buddakan NY,L.P. 75 9th Avenue New York,NY 10011",New York,NEW YORK CITY,New York City," Melissa MacLeod,Vice President and General Counsel",(267) 312-1644,Restaurant,238.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7501,3/20/2020,2019-0885,Stuart Goldberg,Temporary Plant Closing,"      Sobaya Restaurant Inc.,dba HI-COLLAR 214 East 10th Street New York,NY 10003",New York,NEW YORK CITY,New York City," Sakura Yagi,COO",(212) 228-3030,Restaurant,,,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7502,3/25/2020,2019-0886,Stuart Goldberg,Temporary Plant Layoff,"      Moe Larry Cheese,LLC 138 Lafayette Street New York,NY 10013",New York,NEW YORK CITY,New York City," Melissa MacLeod,Vice President and General Counsel",(267) 312-1644,Restaurant,117.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7503,3/27/2020,2019-0884,Stuart Goldberg,Temporary Plant Layoff,"      The Law Offices of Joseph A. Romano,P.C. 26 Court Street,Suite 1908Brooklyn,NY 11242",Bronx/Kings,NEW YORK CITY,New York City," Catherine Spann,Human Resources Manager",(646) 517-2084,Law Firm,12.0,,3/27/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7504,3/26/2020,2019-0879,Stuart Goldberg,Temporary Plant Layoff,"      Variety Coffee,Variety Café Inc. 340 Stagg St. Brooklyn,NY 11206",Kings,NEW YORK CITY,New York City," Ryan Wanslow,Gavin Compton,Gabriella Mark",(718) 418-2326,Coffee Shop,31.0,47,3/18/2020,3/19/2020,Unforeseeable business circumstances prompted by COVID-19,26-2335083,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7505,3/27/2020,2019-0875,Stuart Goldberg,Plant Closing,"      Atlantic Veal & Lamb,LLC 275 Morgan Ave. Brooklyn,NY 11211",Kings,NEW YORK CITY,New York City,Phillip Peerless,(718) 599-6400,Meat Wholesaler,73.0,73,3/16/2020,4/30/2020,Unforeseeable business circumstances prompted by COVID-19,," United Food and Commercial Workers Union,Local 342",Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7506,3/27/2020,2019-0849,Stuart Goldberg,Temporary Plant Closing,"      Sweet Chick Flatbush,LLC dba Sweet Chick 341 Flatbush Avenue Brooklyn,NY 11238",Kings,NEW YORK CITY,New York City," John Seymour,Owner",(347) 653-2478,Restaurant,46.0,46,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7507,3/27/2020,2019-0846,Stuart Goldberg,Temporary Plant Closing,"      Sweet Chick Lyfe,LLC dba Sweet Chick 178 Ludlow Street New York,NY 10002",New York,NEW YORK CITY,New York City," John Seymour,Owner",(347) 653-2478,Restaurant,15.0,15,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7508,3/27/2020,2019-0845,Stuart Goldberg,Temporary Plant Closing,"      Pebble Corp. dba Sweet Chick 164 Bedford Avenue Brooklyn,NY 11211",Kings,NEW YORK CITY,New York City," John Seymour,Owner",(347) 653-2478,Restaurant,53.0,53,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7509,3/27/2020,2019-0844,Stuart Goldberg,Temporary Plant Closing,"      Sweet Chick Vernon LLC dba Sweet Chick 46-42 Vernon Blvd. Long Island City,NY 11101",Queens,NEW YORK CITY,New York City," John Seymour,Owner",(347) 653-2478,Restaurant,36.0,36,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7510,3/27/2020,2019-0894,Melissa Baretsky,Temporary Plant Layoff,"      FX Caprara CDJR of Watertown LLC 18476 US Route 11 Watertown,NY 13601",Jefferson,JEFF/LEWIS,North Country," Catherine Dickinson,HR Administrator",(315) 788-7401 Ext: 1010,Car Dealership,31.0,,3/27/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7511,3/20/2020,2019-0639,Jackie Huertas,Temporary Plant Layoff,"      WOW Restaurants dba Wheatfields Restaurant and Bar 440 Broadway Saratoga Springs,NY 12866",Saratoga,SAR/WAR/WAS,Capital,Tim Holmes,(518) 587-0534,Restaurant,38.0,,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,------,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7512,3/25/2020,2019-0838,Frederick Danks,Temporary Plant Layoff,"      Kravet Inc. 225 Central Ave South Bethpage,NY 11714",Nassau,OYSTER BAY,Long Island,Jennifer Pristera,(516) 293-2000 Ext: 2262,Home Furnishing,34.0,,3/25/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7513,3/20/2020,2019-0638,Jackie Huertas,Temporary Plant Layoff,"      Bistro Crossing LLC dba Wheatfields Bistro and Wine Bar 54 Crossings Blvd. Clifton Park,NY 12065",Saratoga,SAR/WAR/WAS,Capital,Tim Holmes,(518) 587-0534,Restaurant,39.0,,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7514,3/27/2020,2019-0843,Frederick Danks,Plant Sale,"      Jet Sanitation Services Corp. 228 Blydenburgh Road Islandia,NY 11749",Suffolk,SUFFOLK,Long Island," Patricia DiMatteo,Executive Officer",(631) 234-7100,Sanitation,49.0,,7/1/2020,7/1/2020,Sale of Company,,Local Union 813,Plant Sale
https://labor.ny.gov/app/warn/details.asp?id=7515,3/27/2020,2019-0877,Stuart Goldberg,Contract Dissolution,"      Empire Consulting Solutions 700 Troy Schenectady RoadLatham,NY 12110 41 NYC and Long Island locations",New York/Bronx/King/Queens/Richmond,NEW YORK CITY,New York City," Parker Stafford,Director of HR",(518) 429-2248,Consulting,86.0,,6/30/2020,,Economic,,District Council 37,Contract Dissolution
https://labor.ny.gov/app/warn/details.asp?id=7516,4/1/2020,2019-0922,Stuart Goldberg,Plant Unit Closing,"      Catholic Charities Neighborhood Services,Inc. (Brownsville Family Support Center & Brownsville Family Treatment Rehabilitation) 1165 Rockaway Avenue Brooklyn,NY 11236",Kings,NEW YORK CITY,New York City," Jacqueline Gibbons,Senior VP of Human Resources",(718) 722-6181,Social services organization,11.0,41 (Total affected employees at all sites),6/30/2020,6/30/2020,Budgetary Deficit,11-2047151,The employees are not represented by a union.,Plant Unit Closing
https://labor.ny.gov/app/warn/details.asp?id=7517,3/27/2020,2019-0871,Stuart Goldberg,Temporary Plant Closing,"      Biscuits & Bath (13 NYC locations) 41 West 13th Street New York,NY 10011",New York,NEW YORK CITY,New York City," Rosa Krausch,Human Resources Manager",(212) 401-3027,Animal Wellness and Care,207.0,207,3/27/2020,3/27/2020,Unforeseeable business circumstances prompted by COVID-19,86-1152892,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7518,3/26/2020,2019-0872,Stuart Goldberg,Temporary Plant Closing,"      Joe's Public LLC,dba Joe’s Pub 425 Lafayette Street New York,NY 10003",New York,NEW YORK CITY,New York City," Jonathan Moldenhauer,Director of HR",(646) 442-7856,Restaurant,78.0,78,3/12/2020,3/12/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7519,3/26/2020,2019-0873,Stuart Goldberg,Temporary Plant Closing,"      Pasta Shop LLC dba Bar Primi 325 Bowery New York,NY 10003",New York,NEW YORK CITY,New York City," Jonathan Moldenhauer,Director of HR",(646) 442-7856,Restaurant,70.0,70,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7520,3/27/2020,2019-0874,Stuart Goldberg,Temporary Plant Closing,"      USEReady 1407 Broadway,Suite 721 New York,NY 10018",New York,NEW YORK CITY,New York City," Christine Christakos,Director of HR",(212) 400-4612,Data Analytics Service Provider,30.0,30,3/27/2020,3/27/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7521,3/23/2020,2019-0876,Stuart Goldberg,Temporary Plant Closing,"      Costikyan,Inc. 37-11 48th Ave Long Island City,NY 11101",Queens,NEW YORK CITY,New York City," Greg Garian,Owner",(718) 726-1090,Carpet Cleaning Service,17.0,17,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7522,3/31/2020,2019-0957,Stuart Goldberg,Temporary Plant Layoff,"      Madison Entertainment Associates LLC dba LAVO NY 38 East 58th Street New York,NY 10022",New York,NEW YORK CITY,New York City," Steven Lugerner,General Counsel",(212) 776-9220,Integrated Media Entertainment,185.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7523,3/31/2020,2019-0958,Stuart Goldberg,Temporary Plant Layoff,"      289 Hospitality,LLC dba Marquee NY 289 10th Avenue New York,NY 10001",New York,NEW YORK CITY,New York City," Steven Lugerner,General Counsel",(212) 776-9220,Ticket Sales,49.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7524,3/31/2020,2019-0959,Stuart Goldberg,Temporary Plant Layoff,"      BD Stanhope,LLC dba TAO Downtown 92 9th Avenue New York,NY 10011",New York,,New York City," Steven Lurgerner,General Counsel",(212) 776-9220,Restaurant,241.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7525,3/24/2020,2019-0960,Stuart Goldberg,Temporary Plant Closing,"      Overtime Sports,Inc. 20 Jay Street,#600 Brooklyn,NY 11201",Kings,NEW YORK CITY,New York City," Jacqueline Beckwith,Director,Talent & Human Development",(559) 790-2179,Software,34.0,,3/25/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
