URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,County,Company,Address,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification,Latitude,Longitude,Geocoded NY,Geocoded,Cleaned Layoff Date
https://labor.ny.gov/app/warn/details.asp?id=7698,3/24/2020,2019-1067,Elias Flores,Temporary Plant Closing,Westchester,Transform,"Headquarters, Manufacturing Facility, and Westchester Showroom  20 Jones Street  New Rochelle, NY 10801",WESTCH/PTNM,Mid-Hudson,Andreas Messis and Stuart Reisch,(914) 500-0980,Closets and Storage,,,3/17/2020,3/31/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.907382,-73.792691,True,"20 Jones Street, New Rochelle, New York 10801, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7699,3/30/2020,2019-0989,Michele Taylor,Plant Layoff,Erie,"Greyhound Lines, Inc.","181 Ellicott St.  Buffalo, NY 14203",ERIE,Western," Ember Harbaugh,Director,Human Resources",(214) 849-8605,Transportation,19.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,ATU Local 1700,Plant Layoff,42.883204,-78.87210400000002,True,"181 Ellicott Street, Buffalo, New York 14203, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7701,3/25/2020,2019-0826,Elias Flores,Temporary Plant Closing,Westchester,"Cortland Apple, LLC","3127 East Main Street  Mohegan Lake, NY 10547",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,61.0,61,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,41.31032,-73.8729,True,"3127 E Main St, Cortlandt Manor, New York 10567, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7702,3/25/2020,2019-0827,Elias Flores,Temporary Plant Closing,Westchester,"Hawthorne Apple, LLC","18 Saw Mill River Road  Hawthorne, NY 10532",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,27.0,27,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,41.093014,-73.81721999999998,True,"18 Saw Mill River Road, Hawthorne, New York 10532, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7704,3/25/2020                                 Amendment: 4/6/2020,2019-0685,Frederick Danks,Temporary Plant Layoff,Nassau,"Crest Hollow Country Club dba Crest Hollow Club at Woodbury, Inc.","8325 Jericho Tpke.  Woodbury, NY 11797",OYSTER BAY,Long Island,Richard Monti,(516) 692-8000 Ext: 117,Country Club,311.0,,287 employee separations will occur on 3/23/2020. An additional 24 employee separations will occur on 3/30/2020.,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.818045,-73.46531800000002,True,"8325 Jericho Turnpike, Woodbury, New York 11797, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7705,3/25/2020,2019-0828,Elias Flores,Temporary Plant Closing,Westchester,"Crossroads Apple, LLC","395 Tarrytown Road  White Plains, NY 10607",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,38.0,38,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,41.04291,-73.79718299999998,True,"395 Tarrytown Road, White Plains, New York 10607, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7706,3/25/2020,2019-0829,Elias Flores,Temporary Plant Closing,Westchester,"New Rochelle Apple, LLC","25 LeCount Place  New Rochelle, NY 10801",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,50.0,50,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.91127,-73.78058,True,"25 Lecount Pl, New Rochelle, New York 10801, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7707,3/23/2020                              Amendment: 3/30/2020,2019-0620,Michele Taylor,Temporary Plant Closing," Niagara/Buffalo,Erie ","Eye Care and Vision Associates Ophthalmology, LLP (ECVA) (3 Sites)","932 Elmwood Avenue  Buffalo, NY 14222",NIAGARA,Western," Colleen Hils,Human Resources Manager",(716) 631-8888 Ext: 201,Optometry Offices,60.0,60 (affected employees for all sites),48 separations will occur on 3/23/2020. An additional 12 employee separations will occur on 3/30/2020.,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.922348,-78.877379,True,"932 Elmwood Avenue, Buffalo, New York 14222, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7708,3/26/2020,2019-0830,Elias Flores,Temporary Plant Closing,Westchester,"Apple-Metro, Inc.","550 Mamaroneck Avenue  Harrison, NY 10528",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,61.0,61,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.979598,-73.742641,True,"550 Mamaroneck Avenue, Harrison, New York 10528, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7709,3/19/2020                                Amendment: 4/3/2020,2019-0412,Elias Flores,Temporary Plant Layoff,Westchester,Blue Hill at Stone Barns LLC dba Blue Hill at Stone Barns,"630 Bedford Road  Pocantico Hills, NY 10591",WESTCH/PTNM,Mid-Hudson," Sonja Toulouse-Martin,Director of HR",(914) 366-9606,Restaurant,133.0,," A total of 133 employees (increase from 116) will be separated commencing on March 19,2020.",,Unforeseeable business circumstances prompted by COVID-19,13-4150082,The employees are not represented by a union,Temporary Plant Layoff,41.103213,-73.824463,True,"630 Bedford Road, Pocantico Hills, New York 10591, United States",
https://labor.ny.gov/app/warn/details.asp?id=7710,3/25/2020,2019-0831,Elias Flores,Temporary Plant Closing,Westchester,"EB Apple, LLC","1 Executive Blvd.  Yonkers, NY 10701",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,33.0,33,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.9737,-73.88107600000002,True,"1 Executive Boulevard, Yonkers, New York 10701, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7711,3/25/2020,2019-0832,Elias Flores,Temporary Plant Closing,Westchester,"Cross County Apple, LLC","1010 Mall Walk West  Yonkers, NY 10704",WESTCH/PTNM,Mid-Hudson," Tim Eams,Executive Director of HR and Training",(914) 777-2331 Ext: 116,Restaurant,48.0,48,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.92137,-73.86044,True,"1010 Mall Walk, Yonkers, New York 10704, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7712,4/2/2020,2019-1076,Jackie Huertas,Temporary Plant Layoff,Saratoga,Pallette Stone Corporation,"373 Washington Street  Saratoga Springs, NY 12866",SAR/WAR/WAS,Capital," Peter Fitzgerald,Vice President",(518) 664-9855,Stone Quarry,27.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,43.07558,-73.84618,True,"373 Washington St, Saratoga Springs, New York 12866, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7713,3/28/2020,2019-1131,Stuart Goldberg,Temporary Plant Closing,New York,Rivka Inc.,"101 St. Marks Place  New York, NY 10009",NEW YORK CITY,New York City,Rosella Marotta-Cruz,(646) 429-2292,Restaurant,37.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.727324,-73.984398,True,"101 Saint Mark's Place, New York, New York 10009, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7714,3/28/2020,2019-1063,Stuart Goldberg,Temporary Plant Closing,Kings,Café Mogador LLC,"133 Wythe Ave.  Brooklyn, NY 11249",NEW YORK CITY,New York City,Rossella Marotta-Cruz,(646) 429-2292,Restaurant,43.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.719763,-73.960013,True,"133 Wythe Avenue, Brooklyn, New York 11249, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7715,3/16/2020                              Amendment: 3/23/2020,2019-0351,Stuart Goldberg,Possible Plant Layoff/Closing,New York,Future Media Group,"One World Trade Center  New York, NY 10007",,New York City," Cheryl Swirnow,Human Resources,Acting Head of Human Resources",(646) 251-2975,Global tech media company,47.0,58," Furloughs for 47 employees will occur on March 17,2020 and March 23,2020.",To be determined,Economic and unforeseen business circumstances as a result of COVID-19,84-2062193,The employees are not represented by a union.,Possible Plant Layoff/Closing,40.709692266220095,-74.01041620123291,True,"2 World Trade Center, 200 Greenwich St, New York, New York 10006, United States",
https://labor.ny.gov/app/warn/details.asp?id=7716,3/20/2020                              Amendment: 4/2/2020,2019-0418,Stuart Goldberg,Temporary Plant Layoff,New York,"Rumble Fitness, LLC","1495 3rd Avenue  New York, NY 10028",NEW YORK CITY,New York City," Ashley Camerini,Chief Business Officer",(917) 494-2664,Gym,184.0,184 (total affected employees for all sites),146 employees will be separated on 3/18/2020. An additional 38 employees will be separated commencing on 4/2/2020.,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.777656,-73.954608,True,"1495 3rd Avenue, New York, New York 10028, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7718,3/19/2020                              Amendment: 4/3/2020,2019-0457,Stuart Goldberg,Temporary Layoff,New York,Washington Place dba Blue Hill,"75 Washington Place  New York, NY 10011",NEW YORK CITY,New York City," Sonja Toulouse-Martin,Director of HR",(914) 366-9606,Restaurant,26.0,," A total of 26 employees (increase from 21) will be separated commencing on March 19,2020.",,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Layoff,40.732022,-73.999688,True,"75 West Washington Place, New York, New York 10011, United States",
https://labor.ny.gov/app/warn/details.asp?id=7719,4/1/2020,2019-1065,Stuart Goldberg,Temporary Plant Layoff,New York,Elie Tahari Ltd.,"501 Fifth Avenue  New York, NY 10017",NEW YORK CITY,New York City," Eileen Porcelli,Human Resources Manager",(971) 671-6424,Retail,65.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,Laundry Distribution and Food Service Joint Board,Temporary Plant Layoff,40.753231,-73.980839,True,"501 5th Avenue, New York, New York 10017, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7720,4/3/2020,2019-1064,Stuart Goldberg,Temporary Plant Closing,Queens/New York,New York City & Vicinity District Council of Carpenters,"395 Hudson Street, 1st Floor and 9th Floor  New York, NY 10014",NEW YORK CITY,New York City," Dana Brownstein,Director of Human Resources",(917) 376-5528,Carpentry Organization,76.0,,4/3/2020,4/3/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.74,-74.01,True,"New York, New York 10014, United States",2020-04-03
https://labor.ny.gov/app/warn/details.asp?id=7721,4/2/2020,2019-1059,Stuart Goldberg,Temporary Plant Layoff,New York,"Caleres, Inc. New York Corporate Headquarters","156 West 56th Street  New York, NY 10019",NEW YORK CITY,New York City," Lori DeStefano,Director of HR Business Partnership",(212) 906-4211,Footwear,70.0,,3/28/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.76424,-73.97934000000002,True,"156 W 56th St, Manhattan, New York 10019, United States",2020-03-28
https://labor.ny.gov/app/warn/details.asp?id=7723,3/23/2020,2019-1056,Stuat Goldberg,Temporary Plant Layoff,New York,"Elite Services Group, LLC","40 West 27th Street, 6th Floor  New York, NY 10001",NEW YORK CITY,New York City," Robert Sheppard,President",(212) 213-0500,Commercial Cleaning,137.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,," Local 621,United Workers of America",Temporary Plant Layoff,40.745004,-73.990239,True,"40 West 27th Street, New York, New York 10001, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7724,3/30/2020,2019-1051,Stuart Goldberg,Temporary Plant Closing,New York,In Good Co Park Ave Inc.,"99 Park Ave.  New York, NY 10016",NEW YORK CITY,New York City," Terence Tubridy,President",(646) 498-4247,Restaurant,60.0,60,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.750432,-73.97859100000002,True,"99 Park Avenue, New York, New York 10016, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7725,3/30/2020,2019-1050,Stuart Goldberg,Temporary Plant Closing,New York,38 W. 36th Street LLC,"38 W. 36th Street  New York, NY 10018",NEW YORK CITY,New York City," Terence Tubridy,President",(646) 498-4247,Restaurant,53.0,53,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.750359,-73.985385,True,"38 West 36th Street, New York, New York 10018, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7726,3/30/2020,2019-1049,Stuart Goldberg,Temporary Plant Closing,New York,Refinery Lobby Bar LLC,"63 W. 38th Street  New York, NY 10018",NEW YORK CITY,New York City," Terence Tubridy,President",(646) 498-4247,Restaurant,27.0,27,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.752171,-73.985362,True,"63 West 38th Street, New York, New York 10018, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7727,3/30/2020,2019-1048,Stuart Goldberg,Temporary Plant Closing,New York,PRYM 1216 Street Level LLC,"30 W. 30th Street  New York, NY 10001",NEW YORK CITY,New York City," Raizada Vaid,Owner",(917) 656-7839,Restaurant,41.0,41,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.74638,-73.98772,True,"30 W 30th St, Manhattan, New York 10001, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7728,3/31/2020,2019-0999,Stuart Goldberg,Temporary Plant Closing,New York/Queens,Hudson Yards Sports and Entertainment LLC,----- -----,NEW YORK CITY,New York City," Avisheh Avini,Chief Legal Officer",(917) 406-6702,Restaurant,49.0,49,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,,,False,,2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7729,3/31/2020,2019-1003,Stuart Goldberg,Temporary Plant Closing,New York,"Porchlight West Chelsea, LLC dba Porchlight","271 11th Avenue  New York, NY 10001",NEW YORK CITY,New York City," Avisheh Avini,Chief Legal Officer",(917) 406-6702,Restaurant,34.0,34,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.75178,-74.00587,True,"271 11th Ave, Manhattan, New York 10001, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7730,3/27/2020,2019-1010,Stuart Goldberg,Temporary Plant Layoff,New York,Patroon Operating Co. LLC dba Aretsky's Patroon,"160 East 46th Street  New York, NY 10017",NEW YORK CITY,New York City," Diana Lyne Aretsky,Owner",(917) 340-9660,Restaurant,78.0,,3/13/2020,,Unforeseeable business circumstances prompted by COVID-19,13-3857373,The employees are not represented by a union,Temporary Plant Layoff,40.753504,-73.973313,True,"160 East 46th Street, New York, New York 10017, United States",2020-03-13
